salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,mode_an,mode_heure,mode_jour,mode_mois,mode_semaine,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur
55000.0,75000.0,65000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
41000.0,65000.0,53000.0,4.3,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
45000.0,60000.0,52500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
50000.0,50000.0,50000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
37000.0,47000.0,42000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30000.0,60000.0,45000.0,4.5,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50000.0,65000.0,57500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
80000.0,80000.0,80000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
75000.0,90000.0,82500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
36000.0,60000.0,48000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
41000.0,65000.0,53000.0,4.3,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
45000.0,50000.0,47500.0,3.3,16,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
12000.0,12000.0,12000.0,3.8,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45000.0,50000.0,47500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30000.0,50000.0,40000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40260.0,40260.0,40260.0,3.8,17235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50000.0,50000.0,50000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
40000.0,50000.0,45000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
45000.0,55000.0,50000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
41000.0,60000.0,50500.0,4.3,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
38400.0,48000.0,43200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7200.0,7200.0,7200.0,3.7,979,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32000.0,36000.0,34000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35000.0,38000.0,36500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
67000.0,80000.0,73500.0,4.8,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
35000.0,55000.0,45000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45000.0,55000.0,50000.0,5.0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
42533.0,100748.0,71640.5,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
72.0,72.0,72.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
144000.0,144000.0,144000.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6000.0,9600.0,7800.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34000.0,38000.0,36000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10200.0,10800.0,10500.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7200.0,12000.0,9600.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37000.0,37000.0,37000.0,3.4,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
25000.0,25000.0,25000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
19800.0,36000.0,27900.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45000.0,55000.0,50000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
45000.0,55000.0,50000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
